month,hour,day_type,weather_condition,temperature,location_zone,ride_demand,lag_1,lag_24
4,5,Weekday,Clear,29.98058601275435,Suburb,8,35.0,23.0
1,10,Weekday,Rainy,22.5151463891668,Industrial,37,8.0,47.0
1,22,Weekday,Clear,33.29724694195647,Industrial,17,37.0,16.0
12,3,Weekday,Clear,34.304354915852976,Industrial,16,17.0,45.0
10,19,Weekday,Rainy,23.70016051840645,Mall,40,16.0,13.0
3,15,Weekday,Cloudy,25.570194808654204,Residential,15,40.0,19.0
9,6,Weekday,Clear,39.790376791639645,Industrial,19,15.0,34.0
7,21,Weekday,Cloudy,26.23381829271615,Central,18,19.0,23.0
2,10,Weekday,Rainy,34.73763677863424,Suburb,41,18.0,18.0
9,23,Weekday,Clear,27.95995938585868,Residential,16,41.0,21.0
10,0,Weekend,Cloudy,35.453586212941474,Mall,13,16.0,53.0
2,6,Weekday,Clear,34.918511253218256,Mall,17,13.0,18.0
3,11,Weekend,Cloudy,32.69063255436778,University,17,17.0,27.0
11,6,Weekday,Clear,36.80512361850275,Stadium,9,17.0,10.0
10,22,Weekday,Cloudy,38.662806887309074,Central,20,9.0,15.0
2,6,Weekday,Clear,30.759633049945847,Residential,15,20.0,23.0
3,9,Weekday,Cloudy,23.224315958900405,Industrial,39,15.0,17.0
6,15,Weekday,Clear,26.76983715616965,Airport,18,39.0,14.0
9,7,Weekend,Clear,34.682725697292454,Stadium,10,18.0,32.0
9,8,Weekday,Clear,32.31943667272513,Mall,36,10.0,26.0
7,8,Weekend,Cloudy,21.911563448435473,Central,35,36.0,13.0
12,1,Weekday,Clear,19.127269905221343,Industrial,18,35.0,22.0
3,12,Weekday,Clear,33.02515505792543,Stadium,10,18.0,17.0
4,12,Weekend,Clear,23.523738528645598,Mall,18,10.0,35.0
6,22,Weekday,Cloudy,28.992745362039177,Airport,24,18.0,8.0
11,22,Weekday,Clear,34.42842899527707,Stadium,10,24.0,37.0
5,3,Weekend,Cloudy,30.37866917443933,Industrial,17,10.0,17.0
2,23,Weekday,Clear,19.83265682845952,Hospital,12,17.0,16.0
6,11,Weekday,Clear,22.082765209238218,Airport,20,12.0,40.0
3,16,Weekday,Cloudy,22.825220048680222,Hospital,14,20.0,15.0
8,1,Weekday,Rainy,23.673013580186588,University,25,14.0,19.0
2,12,Weekday,Clear,30.438874622911094,IT Park,14,25.0,18.0
1,17,Weekday,Clear,29.087247156158657,Residential,43,14.0,41.0
9,14,Weekday,Clear,22.469520844012596,IT Park,18,43.0,16.0
12,7,Weekday,Cloudy,19.486206556025117,Central,23,18.0,13.0
3,14,Weekend,Clear,21.771508498443797,Mall,19,23.0,17.0
11,0,Weekday,Cloudy,39.656388877609274,Stadium,9,19.0,17.0
1,19,Weekday,Clear,28.30803289541239,University,39,9.0,9.0
7,9,Weekday,Clear,37.081601103446474,Stadium,40,39.0,20.0
10,11,Weekday,Clear,36.672554266714556,Hospital,11,40.0,15.0
5,4,Weekday,Cloudy,29.253430264183223,Suburb,7,11.0,39.0
5,8,Weekday,Cloudy,33.54712958613196,Stadium,39,7.0,18.0
1,22,Weekend,Clear,22.24054422907967,Airport,17,39.0,10.0
9,7,Weekend,Rainy,33.14472750839198,Mall,25,17.0,36.0
7,15,Weekday,Clear,23.99246074379237,Stadium,10,25.0,35.0
8,13,Weekday,Cloudy,36.30536612859132,Mall,18,10.0,18.0
9,12,Weekday,Clear,19.841930928396017,Mall,18,18.0,10.0
6,22,Weekday,Clear,35.0090508034761,University,14,18.0,18.0
12,20,Weekday,Cloudy,20.19861194450963,Hospital,27,14.0,24.0
5,12,Weekday,Cloudy,37.3861632116748,Industrial,20,27.0,10.0
6,4,Weekday,Clear,24.69249939897008,Hospital,10,20.0,17.0
11,15,Weekend,Cloudy,32.39665402627264,University,12,10.0,12.0
2,10,Weekday,Clear,28.725050129646156,Residential,28,12.0,20.0
4,21,Weekday,Cloudy,26.058669195771458,Airport,17,28.0,14.0
3,4,Weekday,Clear,32.199720330036925,Residential,16,17.0,25.0
7,12,Weekend,Cloudy,38.84550557212724,Suburb,12,16.0,14.0
9,10,Weekday,Clear,18.907934442241682,Industrial,33,12.0,43.0
5,18,Weekday,Clear,38.214762829428295,Residential,35,33.0,18.0
6,2,Weekend,Clear,31.399796410462297,Mall,18,35.0,23.0
10,14,Weekday,Clear,35.76091461691915,Mall,14,18.0,19.0
12,6,Weekday,Clear,26.445248975554108,IT Park,16,14.0,9.0
12,6,Weekday,Clear,28.380545446427504,IT Park,22,16.0,39.0
2,5,Weekday,Cloudy,37.114716539625604,Central,15,22.0,40.0
3,2,Weekday,Clear,27.126655335816107,Mall,17,15.0,11.0
3,12,Weekend,Cloudy,29.76251046847987,IT Park,18,17.0,7.0
12,6,Weekend,Cloudy,18.444288307855324,Suburb,15,18.0,39.0
12,4,Weekday,Rainy,21.48915612843693,Industrial,21,15.0,17.0
9,22,Weekday,Rainy,32.11710317544559,Residential,22,21.0,25.0
7,17,Weekday,Rainy,33.773491823405294,University,48,22.0,10.0
8,21,Weekday,Cloudy,30.81722060925899,IT Park,19,48.0,18.0
11,7,Weekend,Clear,21.152820798063434,Hospital,14,19.0,18.0
10,16,Weekend,Cloudy,27.798919428712367,Industrial,23,14.0,14.0
11,19,Weekend,Rainy,25.812084859990176,Industrial,42,23.0,27.0
9,0,Weekday,Clear,28.90454956877194,Central,24,42.0,20.0
6,13,Weekend,Clear,37.14723876019008,Suburb,8,24.0,10.0
4,16,Weekday,Clear,35.06895165049034,Stadium,16,8.0,12.0
12,9,Weekend,Cloudy,19.847769030561498,Central,48,16.0,28.0
1,11,Weekend,Clear,37.58680235104042,IT Park,16,48.0,17.0
8,15,Weekday,Cloudy,28.37887732529612,Hospital,18,16.0,16.0
7,13,Weekday,Cloudy,34.36496718749197,Stadium,10,18.0,12.0
2,15,Weekday,Rainy,21.080863087815747,Mall,20,10.0,33.0
8,7,Weekend,Cloudy,32.75582956555506,Suburb,14,20.0,35.0
12,22,Weekday,Cloudy,23.199172387408076,IT Park,16,14.0,18.0
5,9,Weekend,Clear,27.644379737100493,Industrial,51,16.0,14.0
7,16,Weekday,Clear,18.370983141806295,Residential,17,51.0,16.0
4,17,Weekday,Clear,21.335434034470474,Hospital,37,17.0,22.0
5,19,Weekday,Clear,20.025770848719635,Central,45,37.0,15.0
8,15,Weekday,Clear,23.274371804641685,IT Park,22,45.0,17.0
1,16,Weekday,Cloudy,20.20039798053509,Industrial,22,22.0,18.0
1,15,Weekend,Cloudy,33.22202058563036,Hospital,19,22.0,15.0
4,18,Weekend,Cloudy,18.638877848602824,Suburb,44,19.0,21.0
3,23,Weekend,Clear,31.590291013749955,University,11,44.0,22.0
10,23,Weekend,Clear,21.095572278162635,Industrial,19,11.0,48.0
12,7,Weekend,Cloudy,38.79355205791373,Airport,26,19.0,19.0
2,5,Weekend,Clear,38.52806960841679,Residential,13,26.0,14.0
12,5,Weekend,Clear,22.96106825546118,Suburb,14,13.0,23.0
3,20,Weekend,Clear,31.51726856090665,IT Park,38,14.0,42.0
11,8,Weekday,Clear,18.616117028394086,Hospital,37,38.0,24.0
11,3,Weekday,Clear,38.49934794712583,Airport,18,37.0,8.0
11,11,Weekday,Clear,29.505720780217615,Hospital,13,18.0,16.0
1,11,Weekday,Clear,18.950909331191138,Mall,12,13.0,48.0
1,22,Weekend,Cloudy,25.534999846179023,Stadium,15,12.0,16.0
6,16,Weekday,Clear,19.690688160947154,Stadium,12,15.0,18.0
5,14,Weekend,Clear,26.64477766621392,Mall,20,12.0,10.0
8,8,Weekday,Rainy,32.73837952754911,Hospital,49,20.0,20.0
2,6,Weekday,Cloudy,28.33757797691167,University,16,49.0,14.0
4,9,Weekday,Clear,26.441887843828,Stadium,35,16.0,16.0
8,15,Weekday,Rainy,20.621455001890226,Industrial,28,35.0,51.0
12,11,Weekday,Clear,23.38865900526044,Mall,17,28.0,17.0
6,6,Weekend,Clear,20.203152330243725,Hospital,15,17.0,37.0
1,17,Weekday,Rainy,35.76497209644654,Central,49,15.0,45.0
4,14,Weekday,Rainy,20.975276215663897,Stadium,19,49.0,22.0
1,5,Weekend,Clear,31.098214064075655,IT Park,17,19.0,22.0
2,11,Weekday,Cloudy,25.54028909895461,Central,17,17.0,19.0
5,10,Weekend,Cloudy,22.97152446241404,University,46,17.0,44.0
8,19,Weekday,Clear,32.068305668826284,Stadium,31,46.0,11.0
8,2,Weekday,Clear,28.054050806292693,IT Park,19,31.0,19.0
11,1,Weekday,Clear,26.8032002802603,Central,15,19.0,26.0
3,5,Weekday,Rainy,31.042744107628874,IT Park,32,15.0,13.0
11,23,Weekday,Clear,28.807887826780018,Mall,18,32.0,14.0
4,21,Weekday,Cloudy,24.67665258813434,Stadium,10,18.0,38.0
10,4,Weekday,Clear,30.299348330835535,Industrial,18,10.0,37.0
11,17,Weekend,Clear,32.72896868411528,Industrial,42,18.0,18.0
6,15,Weekday,Cloudy,18.587249488910793,Airport,21,42.0,13.0
11,7,Weekday,Cloudy,28.24917803596886,Stadium,12,21.0,12.0
11,19,Weekend,Clear,19.269032260837964,Mall,34,12.0,15.0
10,21,Weekday,Clear,22.10091910949844,IT Park,13,34.0,12.0
3,10,Weekend,Cloudy,30.331192149715406,Mall,38,13.0,20.0
2,9,Weekend,Clear,37.05615613584278,Suburb,25,38.0,49.0
6,23,Weekday,Clear,37.42172494214667,University,20,25.0,16.0
11,11,Weekend,Cloudy,19.53876822304989,Central,23,20.0,35.0
5,20,Weekend,Clear,27.220311898307546,University,46,23.0,28.0
10,5,Weekday,Clear,30.82614262610013,Mall,21,46.0,17.0
5,19,Weekend,Clear,21.235537900107555,Industrial,48,21.0,15.0
10,4,Weekday,Rainy,34.839508768384974,Hospital,15,48.0,49.0
5,22,Weekday,Clear,34.37317568561926,University,14,15.0,19.0
10,8,Weekday,Cloudy,37.87350230154948,Hospital,28,14.0,17.0
12,15,Weekday,Clear,18.186692265835745,Residential,8,28.0,17.0
5,21,Weekday,Clear,22.76705336775806,Mall,20,8.0,46.0
3,13,Weekend,Clear,36.19810771339708,Central,19,20.0,31.0
7,21,Weekday,Clear,32.75276111819258,Industrial,14,19.0,19.0
6,7,Weekday,Cloudy,37.6765767813668,Mall,14,14.0,15.0
4,19,Weekday,Clear,19.257952399665864,Airport,44,14.0,32.0
2,18,Weekend,Cloudy,31.133207245761742,University,37,44.0,18.0
12,13,Weekend,Clear,30.51902464766083,Mall,15,37.0,10.0
9,6,Weekend,Clear,18.784837159931712,Central,16,15.0,18.0
1,4,Weekday,Clear,29.297485692074638,Suburb,15,16.0,42.0
11,17,Weekday,Cloudy,31.409446848818334,Airport,50,15.0,21.0
4,1,Weekend,Cloudy,22.20844983244636,Stadium,15,50.0,12.0
1,10,Weekday,Cloudy,24.013250828742585,Mall,41,15.0,34.0
6,21,Weekend,Clear,32.087641618550215,Hospital,11,41.0,13.0
4,7,Weekday,Cloudy,28.302620847199083,Suburb,16,11.0,38.0
5,0,Weekday,Clear,36.87630046650319,Stadium,16,16.0,25.0
5,21,Weekend,Cloudy,25.532398852202142,Mall,12,16.0,20.0
9,11,Weekday,Rainy,23.866512484540426,Airport,30,12.0,23.0
1,1,Weekday,Clear,39.66705068758654,Industrial,18,30.0,46.0
2,17,Weekday,Clear,38.04498694286184,University,42,18.0,21.0
6,6,Weekday,Cloudy,18.63784038997756,Airport,26,42.0,48.0
5,16,Weekday,Cloudy,34.95602953674445,Stadium,10,26.0,15.0
11,21,Weekday,Clear,20.427365024154465,IT Park,15,10.0,14.0
7,22,Weekend,Rainy,18.604674286246162,Residential,27,15.0,28.0
3,13,Weekend,Cloudy,24.021301351259677,Suburb,8,27.0,8.0
3,23,Weekday,Clear,23.925609339344295,Hospital,13,8.0,20.0
10,6,Weekend,Clear,36.02501277163322,Airport,19,13.0,19.0
2,21,Weekend,Cloudy,33.63467941074237,Airport,21,19.0,14.0
3,2,Weekday,Clear,39.595407401304314,Residential,14,21.0,14.0
10,5,Weekend,Clear,33.65328380686,Industrial,22,14.0,44.0
1,19,Weekday,Cloudy,27.201622171633055,Suburb,35,22.0,37.0
5,1,Weekend,Cloudy,33.37640854079477,Central,22,35.0,15.0
12,16,Weekend,Cloudy,39.98809947810085,Hospital,11,22.0,16.0
5,11,Weekday,Clear,33.62312141637562,Stadium,14,11.0,15.0
12,11,Weekday,Cloudy,34.756989831567,IT Park,20,14.0,50.0
11,16,Weekend,Rainy,38.64403033418571,Suburb,21,20.0,15.0
7,9,Weekday,Clear,20.500327748857032,Airport,38,21.0,41.0
4,2,Weekday,Cloudy,33.50525445584999,Suburb,10,38.0,11.0
3,19,Weekend,Rainy,36.71773107528388,Suburb,51,10.0,16.0
1,17,Weekday,Cloudy,38.99632920485965,Mall,35,51.0,16.0
12,12,Weekday,Cloudy,22.641324373657387,Residential,12,35.0,12.0
8,11,Weekday,Clear,29.086438169933373,Mall,13,12.0,30.0
3,16,Weekday,Clear,32.9722066481786,Stadium,10,13.0,18.0
2,3,Weekday,Cloudy,23.444290049029423,Industrial,23,10.0,42.0
11,22,Weekday,Cloudy,31.21040299150603,Suburb,11,23.0,26.0
4,9,Weekend,Rainy,23.666733214955986,Central,49,11.0,10.0
3,10,Weekday,Clear,25.336054451696242,IT Park,37,49.0,15.0
1,5,Weekend,Clear,27.71341132323903,University,12,37.0,27.0
3,5,Weekend,Clear,29.642182172424473,Mall,17,12.0,8.0
12,8,Weekend,Cloudy,27.886049175753314,Stadium,31,17.0,13.0
2,14,Weekday,Clear,28.850301435334444,Stadium,16,31.0,19.0
8,1,Weekday,Cloudy,24.568952638342438,Suburb,7,16.0,21.0
6,3,Weekend,Clear,21.497232068497873,Industrial,20,7.0,14.0
9,4,Weekend,Clear,19.041699501190468,Airport,23,20.0,22.0
8,16,Weekday,Clear,22.31153189481669,Central,23,23.0,35.0
10,7,Weekday,Rainy,30.802760113127228,Suburb,18,23.0,22.0
3,7,Weekday,Cloudy,35.294539851668915,University,17,18.0,11.0
5,21,Weekday,Rainy,21.72344714374368,Mall,24,17.0,14.0
7,11,Weekday,Cloudy,20.388217870998268,Hospital,13,24.0,20.0
5,20,Weekend,Clear,34.48438793208351,Industrial,41,13.0,21.0
8,7,Weekday,Clear,24.713483271820373,University,18,41.0,38.0
12,18,Weekday,Rainy,38.932987663001754,University,36,18.0,10.0
5,2,Weekday,Cloudy,33.71499535342821,Suburb,14,36.0,51.0
1,17,Weekday,Clear,25.18863303934668,Hospital,39,14.0,35.0
5,20,Weekday,Cloudy,24.36994045146151,Suburb,32,39.0,12.0
4,18,Weekday,Clear,29.521364497968797,Hospital,30,32.0,13.0
6,18,Weekday,Clear,19.741182702120607,Stadium,34,30.0,10.0
3,14,Weekday,Clear,20.588883278196576,Central,21,34.0,23.0
11,5,Weekend,Cloudy,21.868873388956235,Industrial,20,21.0,11.0
5,15,Weekend,Clear,35.043919052700325,Stadium,14,20.0,49.0
2,7,Weekday,Clear,29.304861903920695,Industrial,16,14.0,37.0
11,15,Weekend,Clear,18.232476701037744,Mall,20,16.0,12.0
6,17,Weekday,Clear,32.8173636043864,Airport,39,20.0,17.0
12,19,Weekday,Clear,27.321183930530935,Central,44,39.0,31.0
6,15,Weekday,Clear,29.238752029203553,Industrial,14,44.0,16.0
5,10,Weekday,Clear,22.710557355084582,Airport,45,14.0,7.0
6,6,Weekend,Rainy,30.13920902467028,Airport,27,45.0,20.0
11,16,Weekday,Clear,39.54137127453275,Airport,26,27.0,23.0
7,16,Weekday,Clear,19.615783202126753,Suburb,14,26.0,23.0
12,11,Weekday,Clear,24.246182792617475,Airport,25,14.0,18.0
5,12,Weekday,Cloudy,23.345947042938256,Suburb,8,25.0,17.0
1,9,Weekday,Cloudy,23.46808483652595,Stadium,29,8.0,24.0
8,6,Weekday,Clear,26.3315398664383,Hospital,10,29.0,13.0
4,13,Weekday,Rainy,35.99841526437169,Residential,25,10.0,41.0
9,22,Weekend,Cloudy,38.08289117921652,Suburb,11,25.0,18.0
10,0,Weekday,Cloudy,22.448731924097412,Suburb,15,11.0,36.0
12,16,Weekday,Clear,29.944898634858482,Suburb,9,15.0,14.0
6,3,Weekday,Clear,32.011777387640564,Central,16,9.0,39.0
1,20,Weekend,Cloudy,29.480204436004588,University,32,16.0,32.0
3,4,Weekday,Rainy,27.54968067233223,University,27,32.0,30.0
3,19,Weekend,Cloudy,22.22346112890323,Central,43,27.0,34.0
10,23,Weekday,Clear,28.74082590238325,Central,19,43.0,21.0
12,22,Weekday,Clear,26.826726209649237,University,17,19.0,20.0
12,6,Weekend,Cloudy,35.502393975049934,University,16,17.0,14.0
4,9,Weekday,Cloudy,34.79929590158589,Airport,53,16.0,16.0
6,16,Weekday,Clear,20.947970986524755,IT Park,15,53.0,20.0
7,6,Weekend,Clear,19.947419156387486,Industrial,17,15.0,39.0
10,0,Weekday,Clear,37.979386751005066,University,19,17.0,44.0
4,6,Weekday,Cloudy,29.78118455721895,Central,24,19.0,14.0
6,23,Weekday,Cloudy,36.871620620216994,IT Park,20,24.0,45.0
11,10,Weekday,Cloudy,19.279324652460826,Central,40,20.0,27.0
1,8,Weekday,Cloudy,29.583343563475864,IT Park,39,40.0,26.0
8,11,Weekday,Clear,29.8673833206772,Suburb,9,39.0,14.0
7,2,Weekend,Cloudy,36.935444715927304,Mall,20,9.0,25.0
11,3,Weekend,Rainy,20.147419961053565,IT Park,29,20.0,8.0
11,3,Weekend,Rainy,23.289802400870006,Hospital,22,29.0,29.0
9,12,Weekday,Rainy,26.943842905514288,Stadium,16,22.0,10.0
3,22,Weekday,Clear,37.04851245923873,Hospital,16,16.0,25.0
2,18,Weekend,Cloudy,38.655432931552475,Suburb,36,16.0,11.0
1,9,Weekday,Rainy,39.839941631059816,Residential,49,36.0,15.0
3,4,Weekend,Cloudy,39.10225670208747,Residential,10,49.0,9.0
5,6,Weekday,Clear,18.130718628575796,Hospital,11,10.0,16.0
11,23,Weekday,Rainy,19.049583511985183,Residential,19,11.0,32.0
2,15,Weekend,Clear,21.24735002146695,IT Park,22,19.0,27.0
12,0,Weekday,Clear,25.67496612894601,Hospital,16,22.0,43.0
3,11,Weekday,Clear,36.25819668171309,Central,17,16.0,19.0
4,1,Weekend,Cloudy,37.638436297380565,Suburb,10,17.0,17.0
7,6,Weekday,Clear,22.110356938480827,Residential,17,10.0,16.0
3,10,Weekday,Clear,31.63261133563359,Central,38,17.0,53.0
9,12,Weekday,Cloudy,38.18196367143608,Industrial,23,38.0,15.0
8,1,Weekend,Cloudy,28.202098190489057,Suburb,8,23.0,17.0
4,6,Weekend,Cloudy,20.277958582961247,Suburb,13,8.0,19.0
1,14,Weekend,Clear,28.07190030186175,University,12,13.0,24.0
1,10,Weekday,Cloudy,26.26748785033726,Hospital,31,12.0,20.0
1,1,Weekday,Clear,30.708475913452155,Suburb,10,31.0,40.0
1,6,Weekday,Clear,27.65049105695628,Airport,22,10.0,39.0
8,3,Weekend,Clear,18.381610390781795,IT Park,22,22.0,9.0
3,10,Weekday,Cloudy,39.86795013510077,Mall,41,22.0,20.0
6,1,Weekend,Clear,29.95788523007256,Industrial,17,41.0,29.0
3,15,Weekday,Clear,28.41987662066141,Suburb,7,17.0,22.0
11,6,Weekday,Clear,39.00158217308919,Mall,12,7.0,16.0
5,12,Weekday,Clear,21.428928086915697,Stadium,17,12.0,16.0
7,4,Weekday,Rainy,22.163227255995462,University,16,17.0,36.0
2,16,Weekday,Rainy,35.77632447938124,Airport,32,16.0,49.0
6,20,Weekday,Clear,23.738283760550193,Residential,41,32.0,10.0
6,11,Weekday,Clear,35.582996338413594,Stadium,9,41.0,11.0
11,18,Weekday,Clear,23.973736623987058,IT Park,33,9.0,19.0
3,6,Weekday,Cloudy,18.73012786495003,Airport,22,33.0,22.0
6,5,Weekday,Clear,29.374323925507753,Industrial,21,22.0,16.0
10,7,Weekday,Clear,22.32710155079095,Mall,18,21.0,17.0
10,12,Weekday,Clear,34.67261844451436,University,16,18.0,10.0
5,4,Weekday,Clear,32.10639193110726,Suburb,16,16.0,17.0
12,1,Weekday,Clear,38.31925869551419,Industrial,16,16.0,38.0
2,8,Weekday,Clear,35.22574385984619,Stadium,33,16.0,23.0
9,10,Weekday,Clear,21.97707100649599,Hospital,30,33.0,8.0
8,23,Weekday,Clear,35.60348120662552,Industrial,21,30.0,13.0
3,5,Weekend,Rainy,32.11821498590851,Mall,21,21.0,12.0
8,6,Weekday,Clear,32.71693611873375,Mall,20,21.0,31.0
9,6,Weekday,Clear,36.30978349134327,Industrial,14,20.0,10.0
3,18,Weekday,Rainy,30.624129522156686,Mall,54,14.0,22.0
3,5,Weekday,Rainy,28.252077315766286,Industrial,30,54.0,22.0
2,10,Weekday,Clear,32.00610277789201,Central,48,30.0,41.0
8,10,Weekday,Cloudy,24.555063437083902,Residential,36,48.0,17.0
10,6,Weekday,Clear,22.017136883916184,Residential,17,36.0,7.0
1,1,Weekday,Cloudy,31.56493243756742,Stadium,11,17.0,12.0
8,18,Weekday,Rainy,23.14466411988051,IT Park,48,11.0,17.0
7,3,Weekday,Clear,19.758132405625346,Stadium,17,48.0,16.0
7,5,Weekday,Clear,18.012192060875584,Mall,12,17.0,32.0
3,16,Weekday,Clear,31.383026830801477,Suburb,12,12.0,41.0
1,4,Weekend,Cloudy,25.967273236565212,Industrial,15,12.0,9.0
4,6,Weekend,Cloudy,34.55084135481603,Airport,21,15.0,33.0
9,8,Weekday,Cloudy,26.253880762888254,Hospital,45,21.0,22.0
5,0,Weekday,Clear,28.692075861240987,Stadium,15,45.0,21.0
1,0,Weekday,Clear,26.955869401938468,Hospital,19,15.0,18.0
5,18,Weekend,Cloudy,32.312645404405615,University,41,19.0,16.0
8,5,Weekday,Clear,25.8350615643293,Hospital,13,41.0,16.0
8,17,Weekend,Clear,39.2028882987308,Airport,50,13.0,16.0
5,9,Weekend,Clear,38.59523370516766,Residential,39,50.0,33.0
12,10,Weekend,Cloudy,36.65661385846019,Central,40,39.0,30.0
9,0,Weekday,Cloudy,38.24660595260046,Mall,18,40.0,21.0
1,0,Weekend,Cloudy,27.8810731461066,Stadium,17,18.0,21.0
4,12,Weekday,Clear,29.80146872936883,Residential,13,17.0,20.0
3,4,Weekend,Rainy,34.32603703628138,University,27,13.0,14.0
2,19,Weekend,Cloudy,33.3152103486479,Mall,39,27.0,54.0
8,0,Weekday,Clear,37.594929103320354,Suburb,14,39.0,30.0
7,19,Weekend,Clear,33.75928259964729,Residential,26,14.0,48.0
9,2,Weekday,Clear,39.95346358102613,Mall,14,26.0,36.0
2,17,Weekday,Rainy,25.667127596295003,Residential,37,14.0,17.0
4,8,Weekday,Clear,36.325950329267194,IT Park,34,37.0,11.0
6,13,Weekday,Clear,33.34796610231861,Suburb,13,34.0,48.0
11,16,Weekday,Clear,33.210501794730405,IT Park,16,13.0,17.0
3,22,Weekday,Cloudy,25.168383086589976,Airport,19,16.0,12.0
8,13,Weekend,Clear,35.28323943330649,Suburb,15,19.0,12.0
3,3,Weekend,Clear,37.80827249164718,Airport,20,15.0,15.0
12,4,Weekday,Clear,22.808066153452387,Airport,25,20.0,21.0
2,20,Weekday,Clear,31.76093041656749,University,38,25.0,45.0
3,16,Weekday,Clear,26.626966240261055,Mall,14,38.0,15.0
11,21,Weekday,Clear,39.77005862448729,Hospital,12,14.0,19.0
6,1,Weekday,Cloudy,28.534321948296995,Hospital,17,12.0,41.0
2,22,Weekend,Cloudy,23.02304382353274,IT Park,13,17.0,13.0
8,21,Weekday,Cloudy,26.400867754880316,Industrial,19,13.0,50.0
1,4,Weekday,Clear,32.38444457596577,Hospital,15,19.0,39.0
7,3,Weekday,Cloudy,19.67396616969068,Hospital,18,15.0,40.0
2,3,Weekday,Clear,31.279242244867227,Suburb,8,18.0,18.0
10,5,Weekday,Clear,38.486944701935755,Residential,15,8.0,17.0
12,19,Weekday,Rainy,36.70798132847271,IT Park,39,15.0,13.0
6,20,Weekday,Cloudy,19.488817806475634,IT Park,34,39.0,27.0
12,12,Weekday,Cloudy,39.854577332259495,University,11,34.0,39.0
2,21,Weekday,Rainy,33.37199232148534,Airport,31,11.0,14.0
2,4,Weekday,Rainy,21.57017813490852,Airport,26,31.0,26.0
10,22,Weekday,Cloudy,18.273153961727317,Central,17,26.0,14.0
8,22,Weekday,Cloudy,21.76821799842733,University,12,17.0,37.0
12,6,Weekday,Cloudy,36.43987025508625,Stadium,17,12.0,34.0
2,19,Weekday,Clear,18.4760651487936,Stadium,41,17.0,13.0
7,0,Weekday,Clear,23.129240679597906,Stadium,9,41.0,16.0
3,13,Weekend,Cloudy,34.66072309736726,Mall,19,9.0,19.0
8,23,Weekday,Clear,30.894431789758972,Residential,11,19.0,15.0
7,3,Weekday,Clear,35.220185627924224,University,20,11.0,20.0
8,16,Weekend,Clear,34.415311084189334,Mall,19,20.0,25.0
7,20,Weekday,Clear,19.113230516679703,Airport,45,19.0,38.0
11,13,Weekday,Rainy,37.63525122007134,Airport,35,45.0,14.0
6,15,Weekday,Cloudy,22.99470035420991,Airport,26,35.0,12.0
7,13,Weekday,Clear,30.1746336850548,Airport,23,26.0,17.0
5,15,Weekday,Rainy,32.17433944361113,University,21,23.0,13.0
7,23,Weekday,Rainy,21.7098206394721,University,17,21.0,19.0
1,19,Weekday,Clear,39.47708764742144,Mall,35,17.0,15.0
1,7,Weekday,Rainy,28.7394310339208,Industrial,28,35.0,18.0
9,23,Weekday,Clear,19.268139303142654,Stadium,14,28.0,8.0
5,2,Weekend,Clear,38.61976498511249,Residential,15,14.0,15.0
5,18,Weekday,Clear,30.897892550251896,University,36,15.0,39.0
3,0,Weekday,Cloudy,33.38225035559028,Industrial,14,36.0,34.0
5,1,Weekday,Clear,29.55386737855293,Mall,16,14.0,11.0
3,14,Weekend,Cloudy,36.364235005093285,Residential,10,16.0,31.0
9,21,Weekday,Cloudy,18.72893616825064,Airport,22,10.0,26.0
9,9,Weekday,Clear,23.90432403609725,University,32,22.0,17.0
6,17,Weekday,Clear,28.332263840859227,Airport,42,32.0,12.0
1,21,Weekday,Clear,19.68527955890162,Stadium,17,42.0,17.0
7,13,Weekend,Clear,33.52994672518648,Hospital,14,17.0,41.0
7,16,Weekday,Cloudy,26.660595109224097,Mall,13,14.0,9.0
10,12,Weekend,Cloudy,23.99869578589917,Residential,9,13.0,19.0
10,0,Weekday,Cloudy,18.07433462978507,University,19,9.0,11.0
4,4,Weekday,Clear,33.83626685849898,Hospital,10,19.0,20.0
8,12,Weekday,Cloudy,36.343804795202956,Suburb,16,10.0,19.0
6,13,Weekday,Cloudy,26.690891784992964,Industrial,16,16.0,45.0
4,23,Weekday,Rainy,30.41279549473404,Hospital,27,16.0,35.0
4,2,Weekday,Cloudy,23.009105770451164,Stadium,15,27.0,26.0
2,14,Weekday,Cloudy,31.68834821816293,Mall,12,15.0,23.0
2,18,Weekday,Clear,18.267024082934412,IT Park,39,12.0,21.0
